country_name,country_code,region,income_group,indicator_name,indicator_code,year,imports_of_goods_and_services
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1968,0.0
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1969,0.0
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1970,13.0219277655671
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1971,13.0323857732807
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1972,13.3475455549831
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1973,14.957195952662
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1974,18.4735144908986
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1975,17.0599605594043
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1976,17.9027726170726
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1977,18.1427593583715
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1978,17.6839847001278
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1979,19.5119205437668
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1980,20.9204747271114
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1981,20.2374851355458
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1982,19.508745148693
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1983,18.6985290837569
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1984,19.1357907449368
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1985,18.4962676951203
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1986,17.3208584545215
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1987,17.7941548238978
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1988,18.1270425196894
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1989,18.9474735199729
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1990,19.3116387934622
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1991,18.6056997522636
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1992,19.2573377473917
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1993,18.0633134494219
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1994,18.6335747263196
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1995,19.9093013668035
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1996,20.5494759117794
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1997,21.3952954678447
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1998,21.4819855205085
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1999,21.5175783123413
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2000,23.3179553134142
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2001,22.7358278409011
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2002,22.5621067885251
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2003,23.1870504160623
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2004,24.8199797890083
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2005,26.2172130303276
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2006,28.0281482615238
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2007,29.1311349498162
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2008,30.6172157807507
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2009,25.9113528795892
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2010,28.49006311781
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2011,30.5846718086744
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2012,30.3550084434957
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2013,30.5453683209986
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2014,30.744888352205
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2015,29.5394054210374
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2016,28.5686657455733
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2017,29.6608617311241
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2018,30.4700847173349
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2019,29.9116779370728
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2020,27.7357100006225
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2021,30.0992027092713
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2022,33.0091067607507
INGRESO ALTO,HIC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2023,30.9315958858492
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1960,12.3595921172335
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1961,12.5622987816704
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1962,11.1490875534845
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1963,12.1011879446188
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1964,11.0167846933491
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1965,10.4120454775659
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1966,10.4844961330673
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1967,10.8183203599813
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1968,11.2435659448798
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1969,11.1038820512852
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1970,11.5020853268908
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1971,12.1048932529687
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1972,12.152495172527
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1973,12.923964797649
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1974,16.6271535810275
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1975,17.5385650437288
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1976,16.6411568189423
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1977,16.7626704166174
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1978,16.5050792909762
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1979,16.915516860035
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1980,19.9016787200975
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1981,20.7308223278917
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1982,19.3584514061266
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1983,18.7937111985713
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1984,17.520493384385
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1985,17.2628106632182
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1986,16.0796087336837
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1987,16.7675284708381
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1988,19.0335475948045
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1989,19.1510834798649
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1990,18.0657801430821
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1991,19.8328682245095
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1992,20.5940752441292
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1993,20.5178976340519
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1994,20.766054995829
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1995,21.5446029984521
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1996,21.2640609675586
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1997,21.5233168302966
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1998,20.4520126938716
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1999,21.4261781258735
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2000,23.8150681824909
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2001,23.6497439268536
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2002,24.8793736697211
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2003,26.664506789179
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2004,29.0105254365923
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2005,28.5773759803948
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2006,28.3768257834487
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2007,27.5986351366607
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2008,27.7761375481864
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2009,23.3028519917884
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2010,24.8958153603414
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2011,25.673834830033
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2012,25.5354196245324
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2013,25.1803286534852
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2014,24.4880440479957
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2015,22.3010687916179
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2016,21.2909046120174
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2017,21.8226537300106
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2018,22.9291135884474
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2019,21.9688591839896
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2020,20.2524152065611
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2021,22.0559173674037
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2022,23.4561282146938
INGRESO MEDIANO ALTO,UMC,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,2023,22.4970954334308
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1960,12.2755275691609
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1961,12.2260662401074
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1962,11.4174869895059
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1963,11.9702404215441
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1964,11.3964234967874
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1965,10.8588091585116
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1966,11.2380476907795
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1967,11.3772777393761
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1968,11.3670685506869
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1969,11.0029340306444
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1970,11.4812001929027
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1971,12.0372242180213
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1972,11.9541813913616
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1973,12.8391370818946
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1974,16.3315732383767
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1975,17.4259862764942
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1976,16.59989808609
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1977,16.8320744684224
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1978,16.735665043542
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1979,17.5603665882922
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1980,20.0642524126522
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1981,19.6883481249207
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1982,18.5673944921441
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1983,18.2399113395034
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1984,17.5127999425578
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1985,17.0570713261409
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1986,16.0589389878372
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1987,16.575935186207
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1988,18.4675835901237
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1989,18.8745491614208
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1990,18.1658779314896
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1991,19.6822526323583
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1992,20.710426563709
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1993,20.8970563830128
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1994,21.0248118308097
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1995,21.7433704850073
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1996,21.375491292163
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1997,21.6401243893881
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1998,20.6500802453211
INGRESO MEDIANO Y BAJO,LMY,,AGREGADOS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),NE.IMP.GNFS.ZS,1999,21.9813977323818
